PlanIndex,RunID,PointName,Split,LogKP,LogKI,ScenarioID,Vin_RMS,Pload_Pre_W,Pload_High_W,BoostInductance_uH,DCBusCapacitance_uF,LineFrequency_Hz,KP,KI,IAMP_MAX_A,SimulationSucceeded,SafetyPassed,Objective,PerformanceObjective,PreLoadMean_V,HighLoadMean_V,PostLoadMean_V,SteadyStateError_V,LoadOnUndershoot_V,LoadOffOvershoot_V,LoadOnSettling_s,LoadOffSettling_s,HighLoadRipple_Vpp,GlobalVoutMinimum_V,GlobalVoutMaximum_V,ILPeak_A,PowerFactor,THD_Percent,InputPower_W,DutyMinimum,DutyMaximum,DutyMeanHigh,DutySaturationFraction,DutyStepRMS,IrefPeak_A,IrefMeanAbsHigh_A,IrefSaturationFraction,IrefStepRMS_A,ElapsedTime_s,BaselineFileUnchanged,ErrorIdentifier,ErrorMessage
42,S7_07_06,DOE_RANDOM_3,validation,-2.18956316773335,2.16119383744435,STAGE7_07,220.005030593249,293.443141954625,1209.91063525718,264.513657122096,1389.58958916481,51.0880518091877,0.111965648143972,8.68149576900509,16,1,1,0.0864519576707362,0.0864519576707362,400.076018211544,400.013424361717,399.853254431638,0.0957309490323319,19.5294738166952,20.9893189442244,0.0568799999999999,0.06572,8.08788639942878,375.989374486394,422.634305449837,11.9393982462344,0.966561814199978,9.91268841857917,1217.63682775216,0,0.85,0.724118681545439,0.336279159302102,0.00742188348358124,10.5203602841867,5.56651579592911,0,0.00786112351073139,28.301569,1,,
43,S7_08_01,SAFE_BASELINE,train,-4.60517018598809,-0.22314355131421,STAGE7_08,202.265948413493,239.098237994517,1126.9706712481,320.707331776217,1075.97630697988,50.6762401022149,0.01,0.8,16,1,1,0.818172824682931,0.818172824682931,400.675052196804,399.171648685378,383.350806898551,9.63219414772144,72.0479274368006,25.4995466168018,0.22918,0.38,30.270168825011,324.062192445008,430.016336056534,10.6939694686168,0.974387094158646,9.81392794243224,1177.56286407602,0,0.85,0.711971810573256,0.301961745095637,0.00753026851418653,9.31354642268385,4.87066829501973,0,0.00710531066407295,29.7508746,1,,
44,S7_08_02,PREVIOUS_BENCHMARK,train,-2.81378324280591,1.60684713308168,STAGE7_08,202.265948413493,239.098237994517,1126.9706712481,320.707331776217,1075.97630697988,50.6762401022149,0.0599776526,4.9870628691,16,1,1,0.153428473891784,0.153428473891784,399.937335763967,399.629410578806,399.167953247843,0.527119570038957,32.1265066793071,26.7394777821263,0.07852,0.14974,10.8353932672213,362.813011700127,430.03016422717,11.7624507654642,0.97280074608247,10.1974553298948,1135.91530901361,0,0.85,0.74059986433598,0.35361411596471,0.00836974993350223,10.3846559681625,5.478442479879,0,0.00781492229731028,32.337712,1,,
45,S7_08_03,STRONG_FIXED,train,-1.89711998488588,2.484906649788,STAGE7_08,202.265948413493,239.098237994517,1126.9706712481,320.707331776217,1075.97630697988,50.6762401022149,0.15,12,16,1,1,0.0859867786892087,0.0859867786892087,400.029962499299,399.944364745704,399.805663982182,0.11798237256199,18.7037468483085,20.6110536111287,0.0464399999999999,0.0560399999999999,9.28159333540725,375.544080946915,422.262124872132,11.7956448916151,0.972053673060854,10.6720681473644,1135.63926428953,0,0.85,0.743531960560871,0.36321909195227,0.008502766885917,10.4191804786742,5.54849988796279,0,0.00789521677897848,31.0147958,1,,
46,S7_08_04,DOE_RANDOM_1,train,-5.05066196343611,0.937528158152473,STAGE7_08,202.265948413493,239.098237994517,1126.9706712481,320.707331776217,1075.97630697988,50.6762401022149,0.00640509210582616,2.5536613634366,16,1,1,0.441620134262808,0.441620134262808,398.832947408363,399.499324114862,397.722900848571,1.50530934130327,49.6280070294002,25.5596620871408,0.21568,0.29808,23.829647031766,345.987620508624,430.009788031328,12.2087495188991,0.971224941231532,10.1275075327366,1110.4059681903,0,0.85,0.734818569266529,0.34246414383964,0.00813672848000718,10.8314506722425,5.35509731492271,0,0.00773442036583512,30.7106062,1,,
47,S7_08_05,DOE_RANDOM_2,train,-2.61787439405019,-0.577491584881874,STAGE7_08,202.265948413493,239.098237994517,1126.9706712481,320.707331776217,1075.97630697988,50.6762401022149,0.0729577776113902,0.561304587047722,16,1,0,1000000,0.989631565608859,400.953755192283,380.613975474747,389.243088326268,12.811957235554,47.3694687329306,26.9259610469185,0.390133443227211,0.38,25.2011592617902,348.562939868159,430.019747013781,9.84284191889333,0.973467973766464,9.89768028405416,1069.87892760992,0,0.85,0.713998915766201,0.281824295439261,0.00747199335530767,8.47065974095347,4.63260007947508,0,0.0065973989065774,32.0455665,1,,
48,S7_08_06,DOE_RANDOM_3,train,-3.05027785391624,2.38483775840763,STAGE7_08,202.265948413493,239.098237994517,1126.9706712481,320.707331776217,1075.97630697988,50.6762401022149,0.0473457673564815,10.8573010162124,16,1,1,0.141988047038595,0.141988047038595,400.033262590435,400.051725837435,400.147822420934,0.0924363390151661,25.6139625420043,26.634825016998,0.09662,0.12294,11.6966852335773,368.921533775641,430.004461150286,13.0281799715645,0.972461670107891,10.3633535246996,1131.6678979533,0,0.85,0.742848299637574,0.359644100889748,0.00845592061258985,11.6572059758413,5.53680648188558,0,0.00789977171953,29.8085528,1,,
49,S7_09_01,SAFE_BASELINE,train,-4.60517018598809,-0.22314355131421,STAGE7_09,240.944614118165,346.077434396347,1311.88575173591,326.014168067073,1238.23053435456,52.0155278014129,0.01,0.8,16,1,1,0.629863947005747,0.629863947005747,402.305478595872,401.379329841125,386.66119798169,7.85581359356072,60.0590094817359,24.6947272271381,0.20266,0.38,21.7129950285412,335.714902358778,430.031489852361,9.68122895382023,0.976620317135596,9.06534587753135,1348.83589682385,0,0.85,0.630233815240409,0.198602003494991,0.00642995413731831,8.27170870695132,4.57527604443608,0,0.00665701960277501,29.881604,1,,
50,S7_09_02,PREVIOUS_BENCHMARK,train,-2.81378324280591,1.60684713308168,STAGE7_09,240.944614118165,346.077434396347,1311.88575173591,326.014168067073,1238.23053435456,52.0155278014129,0.0599776526,4.9870628691,16,1,1,0.122402854058746,0.122402854058746,400.043682619811,399.895594093895,398.971066609511,0.597637762798134,26.5758972468009,26.3765829700636,0.06876,0.12808,10.0484220348422,368.846192172175,430.015650261727,10.6693577045959,0.976349709629816,9.31152603023749,1316.23562449134,0,0.85,0.67343172461529,0.221576946057635,0.00707373391035808,9.275919665589,5.05200897163985,0,0.00720901595596995,29.0531987,1,,
51,S7_09_03,STRONG_FIXED,train,-1.89711998488588,2.484906649788,STAGE7_09,240.944614118165,346.077434396347,1311.88575173591,326.014168067073,1238.23053435456,52.0155278014129,0.15,12,16,1,1,0.0710361440843887,0.0710361440843887,400.002631248376,400.03028889608,399.566395666629,0.250956210398179,15.4074482934903,16.2947610959504,0.03898,0.0425199999999999,8.95292361163274,379.439942438447,418.50611001414,10.843457912856,0.974858752589153,10.4333705742219,1314.18271372315,0,0.85,0.677304150833711,0.225216936957658,0.00743395386567469,9.44160617794842,5.11131963380137,0,0.00731148726709364,27.9583926,1,,
52,S7_09_04,DOE_RANDOM_1,train,-2.02464388207935,1.16606356116549,STAGE7_09,240.944614118165,346.077434396347,1311.88575173591,326.014168067073,1238.23053435456,52.0155278014129,0.132040856931526,3.20933439213356,16,1,1,0.121237633612664,0.121237633612664,399.976117748193,399.987687512091,403.202033782961,1.8487601526907,22.4147586192383,24.6455608755873,0.09448,0.09612,9.20025950470318,373.213376443353,426.111413097482,9.72275269127209,0.975395546320957,9.96192517632207,1314.71983175217,0,0.85,0.672038238984645,0.21753445616386,0.00724013760228859,8.32288464569262,5.00520846738152,0,0.00715357752096291,31.8324513,1,,
53,S7_09_05,DOE_RANDOM_2,train,-2.98611929336525,-0.406804135780804,STAGE7_09,240.944614118165,346.077434396347,1311.88575173591,326.014168067073,1238.23053435456,52.0155278014129,0.0504829666647113,0.665774578949936,16,1,0,1000000,0.589143071184255,401.330042189974,390.272218515047,388.81402388935,8.59311364590145,43.7973915199103,26.0383292968223,0.30342,0.26804,23.3280734472763,352.102718106522,430.038852690953,9.26302124374004,0.977754749250156,8.98636329983342,1291.32002141782,0,0.85,0.640967365387346,0.194462013844965,0.00609693426855573,7.86327248818365,4.4405410346008,0,0.00635753788579472,32.7182037,1,,
54,S7_09_06,DOE_RANDOM_3,train,-4.99799064299252,1.62575647686335,STAGE7_09,240.944614118165,346.077434396347,1311.88575173591,326.014168067073,1238.23053435456,52.0155278014129,0.00675149955150229,5.08226219713165,16,1,1,0.21785803823939,0.21785803823939,400.03117485655,399.878303833834,398.103250564089,1.0974880790803,32.6610549725528,24.8900651912317,0.13686,0.19328,18.2483270212093,362.37774605506,430.018457453495,11.8268672921786,0.976386189050853,9.06660478406254,1328.93098325282,0,0.85,0.67246854237298,0.223121942195145,0.00681090271426047,10.4142381491169,5.04741033058912,0,0.0072553404739856,34.9695231,1,,
55,S7_10_01,SAFE_BASELINE,train,-4.60517018598809,-0.22314355131421,STAGE7_10,249.422638642021,426.310871841899,1118.70217213664,364.480636364613,954.321497437966,47.6430210260676,0.01,0.8,16,1,1,0.339957319987945,0.339957319987945,400.765236248112,401.752560328278,387.768183607106,7.14782919235251,45.6473372265422,25.4094739075833,0.16796,0.20616,15.0615142130662,349.311650085719,430.040162942019,7.75242439030487,0.978794887161031,7.43504101452337,1142.04177554536,0,0.85,0.615320047288492,0.179964550088625,0.00521419761295114,6.34929998768244,3.72941433654923,0,0.00492275291948305,30.4477598,1,,
56,S7_10_02,PREVIOUS_BENCHMARK,train,-2.81378324280591,1.60684713308168,STAGE7_10,249.422638642021,426.310871841899,1118.70217213664,364.480636364613,954.321497437966,47.6430210260676,0.0599776526,4.9870628691,16,1,1,0.0749515412099645,0.0749515412099645,400.021972031688,399.951439423341,399.695358941364,0.178556316409074,19.8728081290601,21.3114995585248,0.0555199999999999,0.0580799999999999,11.0001337519552,374.670901704361,424.454066508007,8.44985883551158,0.978092866234279,8.19471061594343,1127.9705186821,0,0.85,0.650314078588491,0.191482021294947,0.00567163718544439,7.06405264332651,4.00667995140024,0,0.00523870137559847,30.342173,1,,
57,S7_10_03,STRONG_FIXED,train,-1.89711998488588,2.484906649788,STAGE7_10,249.422638642021,426.310871841899,1118.70217213664,364.480636364613,954.321497437966,47.6430210260676,0.15,12,16,1,1,0.0662563478669888,0.0662563478669888,399.981974101599,399.95490380107,399.80836069678,0.114140589785619,11.0426840596591,11.4287754337718,0.02872,0.0301400000000001,10.6758017249733,382.982025552346,414.946143868676,8.78527463598548,0.974428632354875,10.7231783232579,1127.27770011423,0,0.85,0.654128284115716,0.194279514301214,0.00609168756425329,7.38243837858015,4.04887892781854,0,0.0053764353732845,35.5555865,1,,
58,S7_10_04,DOE_RANDOM_1,train,-4.9496339823367,1.39332615742855,STAGE7_10,249.422638642021,426.310871841899,1118.70217213664,364.480636364613,954.321497437966,47.6430210260676,0.00708600205637279,4.02822630975823,16,1,1,0.181246876241929,0.181246876241929,400.102412673273,400.011791229738,397.590138612428,1.39260658431779,28.3702991664719,25.1580926479648,0.12578,0.17906,16.3735199711348,365.389142636898,430.033821389664,9.06358457214911,0.978918292710504,7.48329560780518,1135.47426569807,0,0.85,0.647213773420124,0.191017022457444,0.00543011555443269,7.6622297357684,3.9904873090378,0,0.00523647809300136,39.8829965,1,,
59,S7_10_05,DOE_RANDOM_2,train,-1.89737843327334,2.13728351513674,STAGE7_10,249.422638642021,426.310871841899,1118.70217213664,364.480636364613,954.321497437966,47.6430210260676,0.149961237751117,8.47638036675164,16,1,1,0.0686472993517558,0.0686472993517558,399.983909449981,399.954784732096,399.936219782447,0.0460841346619073,12.0974358544478,12.8855820711132,0.03626,0.0379799999999999,10.6523527191316,381.566716176114,416.004976202167,8.53213808121617,0.974558822090094,10.5669903891401,1127.29540885587,0,0.85,0.653716993672079,0.194307014232464,0.00610559255245747,7.12848089616871,4.04326297764556,0,0.00536936014841531,33.132149,1,,
60,S7_10_06,DOE_RANDOM_3,train,-3.15088783049763,-0.595887711539104,STAGE7_10,249.422638642021,426.310871841899,1118.70217213664,364.480636364613,954.321497437966,47.6430210260676,0.0428140983258665,0.551073154673692,16,1,1,0.532026387226077,0.532026387226077,399.613348104513,392.103743577048,385.454763463894,9.55796824777724,35.6451690910893,23.5530336349836,0.27748,0.26022,21.4551686012611,359.295484516716,430.012374122859,7.510017002615,0.979373473799783,7.72562731645038,1105.71124044762,0,0.85,0.615933335691555,0.177224556938608,0.00501772361380335,6.12012899416867,3.57900599223634,0,0.00469109366958461,31.387892,1,,
61,S7_11_01,SAFE_BASELINE,train,-4.60517018598809,-0.22314355131421,STAGE7_11,254.907707882236,480.828777554556,1032.19354356755,331.765995752949,1121.18186083884,51.5376706952089,0.01,0.8,16,1,1,0.355309023787646,0.355309023787646,403.312859162025,402.340271710995,385.869164165165,8.48788212492309,35.5930248672917,25.8445603210863,0.16564,0.22932,11.5374989563493,360.489209333671,430.03319680883,7.18367001525214,0.972284622183449,7.99775664895532,1039.32119154497,0,0.85,0.61939091716438,0.181209546976133,0.00444705286305713,5.7685300757615,3.4403997714048,0,0.00489198731018155,30.6800434,1,,
62,S7_11_02,PREVIOUS_BENCHMARK,train,-2.81378324280591,1.60684713308168,STAGE7_11,254.907707882236,480.828777554556,1032.19354356755,331.765995752949,1121.18186083884,51.5376706952089,0.0599776526,4.9870628691,16,1,1,0.0634025201832077,0.0634025201832077,400.061343430003,400.051008696074,399.879846576828,0.0832701398656384,15.009241508335,15.6470894037062,0.05354,0.0565,8.20058968447393,381.027308952709,418.168678815051,7.72760058842631,0.971774230060079,8.74766340506651,1027.20534071513,0,0.85,0.645206355760223,0.187072032319919,0.00455483433105422,6.32418167916904,3.64444804879744,0,0.00513798749514486,29.1678263,1,,
63,S7_11_03,STRONG_FIXED,train,-1.89711998488588,2.484906649788,STAGE7_11,254.907707882236,480.828777554556,1032.19354356755,331.765995752949,1121.18186083884,51.5376706952089,0.15,12,16,1,1,0.0557929068884531,0.0557929068884531,400.003935693329,400.061953702041,399.850641936573,0.093383763737158,8.44071474786881,8.56285501282019,0.02178,0.02484,7.79926959730528,387.471306581825,411.314844458934,7.93234860539327,0.969264766144741,10.3571606646968,1026.53277079225,0,0.85,0.647300634665715,0.187772030569924,0.00475746469344015,6.53642021938179,3.67286001829781,0,0.00523037037478464,31.5409032,1,,
64,S7_11_04,DOE_RANDOM_1,train,-2.99179123318566,1.92848189923914,STAGE7_11,254.907707882236,480.828777554556,1032.19354356755,331.765995752949,1121.18186083884,51.5376706952089,0.0501974408239944,6.87905920571152,16,1,1,0.0585151939047078,0.0585151939047078,400.040630549226,400.11994101192,399.500616638246,0.297444913593013,14.0898390727694,14.688735490541,0.04476,0.0472599999999999,8.28755500925939,381.531272547543,417.193063488904,7.9964346797874,0.971765548393156,8.75205653330623,1025.65792292563,0,0.85,0.64596126521428,0.187632030919923,0.00454861550582398,6.58522589172468,3.65404877886083,0,0.00514904538320739,29.0093166,1,,
65,S7_11_05,DOE_RANDOM_2,train,-2.45934296460193,-0.66563712557762,STAGE7_11,254.907707882236,480.828777554556,1032.19354356755,331.765995752949,1121.18186083884,51.5376706952089,0.0854911031993215,0.513945975245343,16,1,0,1000000,0.460669949532202,395.807455381406,391.577065937441,411.804621666926,8.71535696917392,21.6910708476005,17.6731440451243,0.29746,0.243,14.0374154797237,374.440548223871,419.681272496275,6.93020747336899,0.97187235588663,9.38213734348436,1001.10498835941,0,0.85,0.6229992139937,0.179107052232369,0.00439281990277192,5.52258705856648,3.33203041304762,0,0.00471335440316992,29.2926644,1,,
66,S7_11_06,DOE_RANDOM_3,train,-4.58494331594853,0.460005410716811,STAGE7_11,254.907707882236,480.828777554556,1032.19354356755,331.765995752949,1121.18186083884,51.5376706952089,0.0102043281940201,1.58408255599341,16,1,1,0.256881194850036,0.256881194850036,397.882123945344,400.539695734834,394.886903120859,3.21042209917264,28.2457227809707,25.6704711150152,0.11168,0.27466,15.2289653875199,367.67065248128,430.009103449033,7.56792468693316,0.971605718590074,8.29437388435736,1014.04478705801,0,0.85,0.634920760985889,0.184734538163655,0.00449171968795199,6.14845734649395,3.54925524724631,0,0.00503207709397535,30.2514314,1,,
67,S7_12_01,SAFE_BASELINE,validation,-4.60517018598809,-0.22314355131421,STAGE7_12,226.852336447767,318.292819989306,1263.79743562587,306.53877576609,1413.88021075846,47.2414340539947,0.01,0.8,16,1,1,0.750024457992213,0.750024457992213,404.511965294897,400.521601818601,384.442464046488,9.3571153714582,63.0560756494617,27.0855805983395,0.22356,0.38,27.0475720159432,333.193135234378,430.030766819953,10.642111251152,0.974456273009691,9.90325873099551,1335.97663854194,0,0.85,0.67364553836894,0.25275436811408,0.0070132176975415,9.233986455233,4.82463013654558,0,0.00646432161875407,31.1220619,1,,
68,S7_12_02,PREVIOUS_BENCHMARK,validation,-2.81378324280591,1.60684713308168,STAGE7_12,226.852336447767,318.292819989306,1263.79743562587,306.53877576609,1413.88021075846,47.2414340539947,0.0599776526,4.9870628691,16,1,1,0.146630699163917,0.146630699163917,399.934581714557,399.659028903983,399.986058661615,0.200611732213725,26.7999389879162,27.683762382416,0.07746,0.15682,10.0810045129003,368.573555180374,430.016147855305,11.6422178057075,0.973429127239118,9.82152797778341,1271.2411858809,0,0.85,0.705347337624131,0.294136764658088,0.00771976938648359,10.2333314235113,5.35669460270838,0,0.00701247729937865,34.669213,1,,
69,S7_12_03,STRONG_FIXED,validation,-1.89711998488588,2.484906649788,STAGE7_12,226.852336447767,318.292819989306,1263.79743562587,306.53877576609,1413.88021075846,47.2414340539947,0.15,12,16,1,1,0.0764385157586756,0.0764385157586756,400.020463151973,400.012229402791,399.584833765743,0.240091163899679,15.6642084025947,16.8407077177357,0.04456,0.04928,8.47200009238117,379.575889482479,418.593574702584,11.6259652115951,0.972436331364595,10.7346344217473,1274.04350034614,0,0.85,0.708420892282667,0.301046747383132,0.00814269133076715,10.2251335614329,5.42211439991439,0,0.00709559792953693,29.20424,1,,
70,S7_12_04,DOE_RANDOM_1,validation,-3.45925752245949,2.22716444173556,STAGE7_12,226.852336447767,318.292819989306,1263.79743562587,306.53877576609,1413.88021075846,47.2414340539947,0.0314531065761025,9.27353311932909,16,1,1,0.146072987837446,0.146072987837446,400.243850218397,400.42724702965,400.16501314865,0.299573192272251,24.0573566556961,25.6631681775487,0.10846,0.13286,12.1492047561495,370.89541975806,427.42407479314,13.0466294734339,0.973203625637554,9.81142527158985,1279.90455262169,0,0.85,0.707173978882496,0.298286754283114,0.00754262384789428,11.6353897376065,5.39873951654937,0,0.00708337888294752,30.9585791,1,,
71,S7_12_05,DOE_RANDOM_2,validation,-1.97352184543978,0.657089114107267,STAGE7_12,226.852336447767,318.292819989306,1263.79743562587,306.53877576609,1413.88021075846,47.2414340539947,0.138966574576783,1.92916856373877,16,1,1,0.235684023032417,0.235684023032417,400.333535990044,398.233859950522,408.942093675184,5.26597683963749,24.939266385233,27.5818593866045,0.15768,0.15388,12.139570946988,371.029766220933,428.973828395443,10.099462862643,0.97301428099417,10.3970798821477,1275.73518452529,0,0.85,0.699572910774157,0.281719295701761,0.00781142366841352,8.69333890213188,5.19189185115795,0,0.00679205851437251,29.3559768,1,,
72,S7_12_06,DOE_RANDOM_3,validation,-4.89999569143644,0.293799161663044,STAGE7_12,226.852336447767,318.292819989306,1263.79743562587,306.53877576609,1413.88021075846,47.2414340539947,0.0074466151550699,1.34151444907852,16,1,1,0.645571547713747,0.645571547713747,395.289247753033,405.830530242598,390.948295904231,6.78526876597437,49.275132814046,25.3928652513055,0.2835,0.38,18.2168776697836,346.943999483886,430.046932900726,11.2366833698806,0.971846203144307,9.64219183514331,1298.59719752446,0,0.85,0.692657819691753,0.274889312776718,0.00726086547950236,9.83184060474909,5.10296490953509,0,0.00677270252775929,29.4288708,1,,
73,S7_13_01,SAFE_BASELINE,train,-4.60517018598809,-0.22314355131421,STAGE7_13,180.599135239611,260.229886662052,1399.12346239748,297.312903036117,1357.49035496546,52.9414677935091,0.01,0.8,16,1,0,1000000,1.51550673152997,373.556083267547,386.645059580743,378.583289589599,21.1053757019217,84.4813946586551,26.1395784710536,0.30446,0.38,40.7177487354016,312.087312795609,430.080092523883,13.8946006076706,0.981194849832754,8.76469773585648,1424.72490153059,0,0.85,0.736991062465473,0.361134097164757,0.00800019210468534,12.5155990228296,6.49073432733415,0,0.00995811569574196,30.8754629,1,,
74,S7_13_02,PREVIOUS_BENCHMARK,train,-2.81378324280591,1.60684713308168,STAGE7_13,180.599135239611,260.229886662052,1399.12346239748,297.312903036117,1357.49035496546,52.9414677935091,0.0599776526,4.9870628691,16,1,1,0.232143534238332,0.232143534238332,398.993495064631,397.845736465917,398.558796328834,1.60530075904641,43.0721069794787,26.2154759909934,0.15824,0.17658,10.8651328619668,352.344269664305,430.028843207164,13.8958903323066,0.979658064094998,9.1461935000202,1408.69618581431,0,0.85,0.764871462947569,0.457898855252862,0.00888757203720619,12.515116370307,7.41489397049583,0,0.0112137140278623,30.4743469,1,,
75,S7_13_03,STRONG_FIXED,train,-1.89711998488588,2.484906649788,STAGE7_13,180.599135239611,260.229886662052,1399.12346239748,297.312903036117,1357.49035496546,52.9414677935091,0.15,12,16,1,1,0.128787658424922,0.128787658424922,400.123511308916,397.472757622423,401.233558843512,1.62520526896962,26.4338590198943,27.9075692864088,0.11178,0.08344,8.89966868716544,368.951094340496,429.325344471934,13.8976295186729,0.979386456400415,9.36975691381759,1400.35309168145,0,0.85,0.768466681566775,0.476308809227977,0.0090929112203396,12.5153454683729,7.59929204729784,0,0.0114259547444576,30.7465204,1,,
76,S7_13_04,DOE_RANDOM_1,train,-4.97503927441645,0.519476903131806,STAGE7_13,180.599135239611,260.229886662052,1399.12346239748,297.312903036117,1357.49035496546,52.9414677935091,0.00690824761673273,1.68114801638989,16,1,1,0.728596018664703,0.728596018664703,387.399883631275,395.77869956265,387.449438964263,10.5530231403068,64.5634814214628,26.1380781660512,0.22914,0.38,19.2770314342232,331.419456474833,430.061689360955,13.8962865050976,0.980117282325362,8.98792373584188,1421.09144804507,0,0.85,0.755421978405852,0.421626445933885,0.00846135173576943,12.515527337991,6.9845005933207,0,0.0106656833535163,31.3030021,1,,
77,S7_13_05,DOE_RANDOM_2,train,-2.20996978977941,1.86262764602275,STAGE7_13,180.599135239611,260.229886662052,1399.12346239748,297.312903036117,1357.49035496546,52.9414677935091,0.109703962646362,6.44063827366561,16,1,1,0.196866226342721,0.196866226342721,399.690742029078,397.458767941084,399.42036544553,1.51541821362715,34.7160517639995,27.7020538858102,0.14118,0.16452,9.82125691961551,360.770048985859,430.013996758311,13.8977335228235,0.979318051049707,9.37411219490176,1403.03894662446,0,0.85,0.766658038826579,0.466918832702918,0.00903717212826893,12.5153027306825,7.50623140058435,0,0.0113135762362802,32.8837716,1,,
78,S7_13_06,DOE_RANDOM_3,train,-3.1082896895295,-0.57565707104008,STAGE7_13,180.599135239611,260.229886662052,1399.12346239748,297.312903036117,1357.49035496546,52.9414677935091,0.0446773020909004,0.562335253178712,16,1,0,1000000,1.65960276375215,409.369090301095,365.551108650257,382.501537068306,22.9543182086239,75.1777451371468,26.2965915084361,0.39055560752584,0.38,39.7563845537528,321.255025955939,430.0090057666,13.060805188722,0.981145440936587,8.41133405384405,1284.75927449597,0,0.85,0.732414952329082,0.325486686283284,0.00771285838462648,11.6837602176238,5.83741283038214,0,0.00884889235570515,37.8027333,1,,
79,S7_14_01,SAFE_BASELINE,train,-4.60517018598809,-0.22314355131421,STAGE7_14,210.019631505153,456.963771072261,1336.3933180046,249.767694154931,1471.60518087819,48.7359111392885,0.01,0.8,16,1,1,1.14992688479477,1.14992688479477,408.602498032472,395.291834720601,370.548831051893,17.9215061225964,61.1370497509558,25.4201682372293,0.2551,0.38,34.4193999636607,335.123287131719,430.021960745554,12.4104557503504,0.969535721877719,10.8198471955826,1396.76183263506,0,0.85,0.714202939131644,0.320096699758251,0.0082318716620131,11.0029948261299,5.81487617675879,0,0.0081045888819174,33.8599214,1,,
80,S7_14_02,PREVIOUS_BENCHMARK,train,-2.81378324280591,1.60684713308168,STAGE7_14,210.019631505153,456.963771072261,1336.3933180046,249.767694154931,1471.60518087819,48.7359111392885,0.0599776526,4.9870628691,16,1,1,0.163086295898745,0.163086295898745,399.705049336305,399.528624701592,397.348521426996,1.56413226093162,26.763231538084,26.4666560253601,0.0857599999999999,0.15688,10.0673340612609,368.789172655353,430.001507537489,13.5441992379331,0.967149459565143,10.8385498338527,1337.95902667582,0,0.85,0.739457641643281,0.387101532246169,0.00943551935494858,12.1335244606183,6.54554147105829,0,0.00898852296743079,32.4258138,1,,
81,S7_14_03,STRONG_FIXED,train,-1.89711998488588,2.484906649788,STAGE7_14,210.019631505153,456.963771072261,1336.3933180046,249.767694154931,1471.60518087819,48.7359111392885,0.15,12,16,1,1,0.0852591807811947,0.0852591807811947,400.015246246545,399.945390341018,399.614535677273,0.224942516347975,15.8938032244993,17.0330593596293,0.04928,0.0524,8.62005120010741,379.334158259735,419.432950372351,13.5619398522844,0.966913748393677,11.3428031622933,1344.75353185315,0,0.85,0.741476088114599,0.389789025527436,0.00993368063540661,12.1512889877448,6.62327419757161,0,0.00908544370468229,30.149494,1,,
82,S7_14_04,DOE_RANDOM_1,train,-4.79692700361212,2.01863932262355,STAGE7_14,210.019631505153,456.963771072261,1336.3933180046,249.767694154931,1471.60518087819,48.7359111392885,0.00825507592982211,7.5280746806935,16,1,1,0.304540722196385,0.304540722196385,400.576371567612,399.525357718209,397.414862628825,1.55353625721685,25.9365564418805,27.2125732882213,0.14148,0.28764,18.7219576063815,369.320362398074,430.003333057064,15.0253965212202,0.967254696938819,10.7647905831958,1359.01914768021,0,0.85,0.740971338487685,0.389346526633683,0.00894672803902,13.6173966093205,6.54792825717066,0,0.00902689141047884,31.2647016,1,,
83,S7_14_05,DOE_RANDOM_2,train,-3.98163392741541,-0.477011175619253,STAGE7_14,210.019631505153,456.963771072261,1336.3933180046,249.767694154931,1471.60518087819,48.7359111392885,0.0186551332884663,0.620635593267595,16,1,0,1000000,1.40035946901321,409.95184052107,385.118004418134,368.019187028299,21.1603821687796,57.9811875292359,23.7359671434516,0.3286,0.38,36.2650157167319,338.312188188789,430.016146633118,12.022426800761,0.970106328101371,10.4973321792987,1340.42926166629,0,0.85,0.710272124671353,0.310624223439441,0.00745779801181577,10.6133702720348,5.53136839562832,0,0.00763277530487754,29.9547121,1,,
84,S7_14_06,DOE_RANDOM_3,train,-2.18366531965356,0.779675711842794,STAGE7_14,210.019631505153,456.963771072261,1336.3933180046,249.767694154931,1471.60518087819,48.7359111392885,0.112627955701717,2.1807649545697,16,1,1,0.26455927487781,0.26455927487781,400.165837607539,399.290736102046,391.899148172872,4.69589741917009,27.051877466956,26.0405670438752,0.15226,0.2074,11.3571889067433,368.804944524357,430.00630260247,12.1104630139917,0.967401107969122,11.0133813836134,1349.90557624684,0,0.85,0.734955859516979,0.374119064702338,0.00944545009859423,10.6981665877327,6.37374585418011,0,0.00873655888219087,32.2336232,1,,
85,S7_15_01,SAFE_BASELINE,test,-4.60517018598809,-0.22314355131421,STAGE7_15,261.422098146813,376.46802677733,1065.31305847124,288.284123261911,1039.46839711182,48.4365635859685,0.01,0.8,16,1,1,0.331903447283635,0.331903447283635,402.883444007451,401.099440004721,389.419846933017,6.36298296369631,36.1137664606824,23.5535773891548,0.1816,0.21096,14.8516981987162,358.719157803596,430.005133861175,11.9903221083745,0.969699521470493,9.77117160008998,1082.60355490589,0,0.85,0.596043544282632,0.17127207181982,0.00398300103181364,5.74073915612146,3.42394177584712,0,0.00457887513319167,27.4193879,1,,
